date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:40	56103/56103	---M-Z	200	added ('OK')	application/javascript	etag:%22db27-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/remix-icons-listing.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/js/pages/remix-icons-listing.js	(from https://themesbrand.com/velzon/html/master/icons-remix.html)
22:50:42	355909/355909	---M-Z	200	added ('OK')	application/javascript	etag:%2256e45-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/materialdesign.list.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/js/pages/materialdesign.list.js	(from https://themesbrand.com/velzon/html/master/icons-materialdesign.html)
22:50:45	939/939	---M--	200	added ('OK')	image/svg+xml	etag:%223ab-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/$pac.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/$pac.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:45	810/810	---M--	200	added ('OK')	image/svg+xml	etag:%2232a-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/0xbtc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/0xbtc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:45	3700/3700	---M--	200	added ('OK')	image/svg+xml	etag:%22e74-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/2give.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/2give.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:46	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%22365-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/abt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/abt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:46	427/427	---M--	200	added ('OK')	image/svg+xml	etag:%221ab-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/act.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/act.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:46	1101/1101	---M--	200	added ('OK')	image/svg+xml	etag:%2244d-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/actn.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/actn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:46	475/475	---M--	200	added ('OK')	image/svg+xml	etag:%221db-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/adx.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/adx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:46	1043/1043	---M--	200	added ('OK')	image/svg+xml	etag:%22413-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ae.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ae.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:47	2376/2376	---M--	200	added ('OK')	image/svg+xml	etag:%22948-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aeon.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aeon.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:47	1171/1171	---M--	200	added ('OK')	image/svg+xml	etag:%22493-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aeur.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aeur.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:47	1382/1382	---M--	200	added ('OK')	image/svg+xml	etag:%22566-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/agi.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/agi.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:47	859/859	---M--	200	added ('OK')	image/svg+xml	etag:%2235b-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/agrs.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/agrs.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:48	1086/1086	---M--	200	added ('OK')	image/svg+xml	etag:%2243e-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aion.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aion.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:48	488/488	---M--	200	added ('OK')	image/svg+xml	etag:%221e8-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/algo.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/algo.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:48	1889/1889	---M--	200	added ('OK')	image/svg+xml	etag:%22761-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amb.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amb.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:48	3322/3322	---M--	200	added ('OK')	image/svg+xml	etag:%22cfa-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amp.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amp.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:48	1454/1454	---M--	200	added ('OK')	image/svg+xml	etag:%225ae-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ampl.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ampl.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:49	900/900	---M--	200	added ('OK')	image/svg+xml	etag:%22384-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ankr.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ankr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:49	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%22126-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/apex.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/apex.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:49	936/936	---M--	200	added ('OK')	image/svg+xml	etag:%223a8-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/appc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/appc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:49	300/300	---M--	200	added ('OK')	image/svg+xml	etag:%2212c-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ardr.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ardr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:49	809/809	---M--	200	added ('OK')	image/svg+xml	etag:%22329-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arg.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arg.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:50	9218/9218	---M--	200	added ('OK')	image/svg+xml	etag:%222402-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arnx.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arnx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:50	902/902	---M--	200	added ('OK')	image/svg+xml	etag:%22386-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ary.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ary.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:50	1142/1142	---M--	200	added ('OK')	image/svg+xml	etag:%22476-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ast.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ast.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:50	1689/1689	---M--	200	added ('OK')	image/svg+xml	etag:%22699-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/atom.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/atom.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:51	549/549	---M--	200	added ('OK')	image/svg+xml	etag:%22225-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/audr.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/audr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:51	437/437	---M--	200	added ('OK')	image/svg+xml	etag:%221b5-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/auto.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/auto.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:51	2191/2191	---M--	200	added ('OK')	image/svg+xml	etag:%2288f-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aywa.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aywa.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:51	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bab.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bab.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:51	755/755	---M--	200	added ('OK')	image/svg+xml	etag:%222f3-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bal.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bal.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:52	446/446	---M--	200	added ('OK')	image/svg+xml	etag:%221be-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/band.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/band.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:52	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bat.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bat.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:52	928/928	---M--	200	added ('OK')	image/svg+xml	etag:%223a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bay.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bay.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:52	1190/1190	---M--	200	added ('OK')	image/svg+xml	etag:%224a6-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:52	1220/1220	---M--	200	added ('OK')	image/svg+xml	etag:%224c4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcd.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:53	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223bf-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bch.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bch.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:53	1234/1234	---M--	200	added ('OK')	image/svg+xml	etag:%224d2-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcio.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcio.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:53	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%222b0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcn.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:53	2953/2953	---M--	200	added ('OK')	image/svg+xml	etag:%22b89-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bco.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bco.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:53	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcpt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcpt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:54	985/985	---M--	200	added ('OK')	image/svg+xml	etag:%223d9-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bdl.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bdl.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:54	529/529	---M--	200	added ('OK')	image/svg+xml	etag:%22211-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/beam.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/beam.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:54	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blcn.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blcn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:54	1046/1046	---M--	200	added ('OK')	image/svg+xml	etag:%22416-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blk.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blk.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:55	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2219e-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/block.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/block.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:55	2054/2054	---M--	200	added ('OK')	image/svg+xml	etag:%22806-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blz.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:55	416/416	---M--	200	added ('OK')	image/svg+xml	etag:%221a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:55	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnty.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnty.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:55	2163/2163	---M--	200	added ('OK')	image/svg+xml	etag:%22873-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/booty.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/booty.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:56	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%2222f-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bos.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bos.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:56	3055/3055	---M--	200	added ('OK')	image/svg+xml	etag:%22bef-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bpt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bpt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:56	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%223bc-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bq.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bq.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:56	800/800	---M--	200	added ('OK')	image/svg+xml	etag:%22320-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/brd.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/brd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:56	278/278	---M--	200	added ('OK')	image/svg+xml	etag:%22116-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsd.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:57	9306/9306	---M--	200	added ('OK')	image/svg+xml	etag:%22245a-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsv.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsv.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:57	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcd.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:57	2248/2248	---M--	200	added ('OK')	image/svg+xml	etag:%228c8-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btch.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btch.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:57	1158/1158	---M--	200	added ('OK')	image/svg+xml	etag:%22486-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcp.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcp.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:57	1758/1758	---M--	200	added ('OK')	image/svg+xml	etag:%226de-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcz.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:58	1666/1666	---M--	200	added ('OK')	image/svg+xml	etag:%22682-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btdx.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btdx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:58	1522/1522	---M--	200	added ('OK')	image/svg+xml	etag:%225f2-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btg.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btg.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:58	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btm.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btm.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:58	1342/1342	---M--	200	added ('OK')	image/svg+xml	etag:%2253e-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bts.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bts.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:59	2860/2860	---M--	200	added ('OK')	image/svg+xml	etag:%22b2c-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:59	3108/3108	---M--	200	added ('OK')	image/svg+xml	etag:%22c24-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btx.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:59	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/burst.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/burst.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:59	583/583	---M--	200	added ('OK')	image/svg+xml	etag:%22247-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bze.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bze.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:50:59	3284/3284	---M--	200	added ('OK')	image/svg+xml	etag:%22cd4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/call.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/call.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:00	2326/2326	---M--	200	added ('OK')	image/svg+xml	etag:%22916-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:00	809/809	---M--	200	added ('OK')	image/svg+xml	etag:%22329-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdn.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:00	692/692	---M--	200	added ('OK')	image/svg+xml	etag:%222b4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:00	1858/1858	---M--	200	added ('OK')	image/svg+xml	etag:%22742-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cenz.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cenz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:01	452/452	---M--	200	added ('OK')	image/svg+xml	etag:%221c4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chain.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chain.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:01	1560/1560	---M--	200	added ('OK')	image/svg+xml	etag:%22618-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chat.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chat.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
22:51:01	1368/1368	---M--	200	added ('OK')	image/svg+xml	etag:%22558-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chips.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chips.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
